"Name","State","Notes","User","Tags","Created","Runtime","Sweep","accuracy_mean","accuracy_std","accuracy_train_mean","accuracy_train_std","macro_mean","macro_std","micro_mean","micro_std","n_units","macro_train_mean","macro_train_std","micro_train_mean","micro_train_std"
"KNN_family2023-June-13_09-59-42_AMits","finished","-","mohammadsaleh-refahi","2023-June-13_09-59-42_AM, family, its","2023-06-19T18:15:01.000Z","5","","0.6539244085685634","0.00630894240396458","0.8000313411846014","0.0006434065331391888","0.3667141914291162","0.009729330721597932","0.6539244085685634","0.00630894240396458","2","","","",""
"DNN_phylum2023-June-13_05-27-10_AMits","finished","-","mohammadsaleh-refahi","2023-June-13_05-27-10_AM, its, phylum","2023-06-19T18:15:35.000Z","5","","0.6528264331210192","0.005202493954302824","5.875437898089172","0.005202493954302694","0.13723539500534088","0.010908674476812772","0.6551086728679729","0.005259486823480719","1","","","",""
"DNN_phylum2023-May-31_09-28-13_AMits","finished","-","mohammadsaleh-refahi","2023-May-31_09-28-13_AM, its, phylum","2023-06-19T17:04:07.000Z","6","","0.6528264331210192","0.005202493954302824","5.875437898089172","0.005202493954302694","0.13723539500534088","0.010908674476812772","0.6551086728679729","0.005259486823480719","1","","","",""
"DNN_family2023-June-07_19-00-51_PMits","finished","-","mohammadsaleh-refahi","2023-June-07_19-00-51_PM, family, its","2023-06-19T17:06:40.000Z","5","","0.6527636054421768","0.007682059573394676","7.144047619047619","0.030070256385338626","0.3628680100596719","0.00988932457667542","0.6561251262688536","0.007720948664185949","1","","","",""
"DNN_family2023-March-31_13-00_PMits","finished","-","mohammadsaleh-refahi","2023-March-31_13-00_PM, family, its","2023-06-19T17:21:53.000Z","5","","0.6519557823129252","0.008162711680489834","6.5193877551020405","0.028647408943454036","0.34327445603837914","0.01228857703990664","0.6553133065908232","0.008217285138496932","1","","","",""
"RF_3order_dairydb","finished","-","mohammadsaleh-refahi","3, dairydb, order","2023-06-15T20:12:29.000Z","5","","0.651876064522593","0.001740807534315214","0.9999624286143672","0.000037571385632706455","0.28464619247079126","0.000583942328362258","0.651876064522593","0.001740807534315214","1","0.999954531403856","0.00004546859614396048","0.9999624286143672","0.000037571385632706455"
"DNN_order2023-June-12_21-53-37_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_21-53-37_PM, dairydb, order","2023-06-18T19:58:12.000Z","5","","0.6517","0.004922588241971902","7.0217375","0.011618607113161324","0.26858545227700675","0.009393484954408336","0.6529406198119471","0.004936098844766004","1","","","",""
"DNN_family2023-June-13_09-59-42_AMits","finished","-","mohammadsaleh-refahi","2023-June-13_09-59-42_AM, family, its","2023-06-19T18:14:54.000Z","5","","0.6516581632653062","0.008882493671896103","6.567474489795918","0.023151125111302753","0.3481824314562979","0.012470252608741452","0.655013649822904","0.00890314562919613","1","","","",""
"DNN_order2023-June-12_17-13-59_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_17-13-59_PM, dairydb, order","2023-06-18T19:24:02.000Z","5","","0.6507000000000002","0.005148482786219659","6.03215","0.02298000489556092","0.22176977998268904","0.0050114754383935485","0.651938700506837","0.005160222896386086","1","","","",""
"DNN_order2023-June-13_10-00-57_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_10-00-57_AM, dairydb, order","2023-06-18T21:05:58.000Z","6","","0.6496","0.005438232709253987","6.0668","0.016516960979550886","0.21307618231948583","0.006113911100880327","0.650836568252347","0.005445813509652367","1","","","",""
"DNN_family2023-May-15_09-42-12_AMits","finished","-","mohammadsaleh-refahi","2023-May-15_09-42-12_AM, family, its","2023-06-19T16:44:59.000Z","6","","0.6494472789115646","0.009991496598639469","6.492431972789116","0.04461604312967526","0.34537244370188314","0.011429324554414744","0.652791486967593","0.010027348170122585","1","","","",""
"KNN_phylum2023-June-12_22-54-13_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_22-54-13_PM, dairydb, phylum","2023-06-18T19:36:42.000Z","6","","0.6480733258511036","0.0043099382276824815","0.8014895179504233","0.0004516305920632669","0.21208133112050528","0.009690924329079966","0.6480733258511036","0.0043099382276824815","2","","","",""
"DNN_order2023-March-31_14-46_PMdairydb","finished","-","mohammadsaleh-refahi","2023-March-31_14-46_PM, dairydb, order","2023-06-18T18:44:16.000Z","5","","0.6446625","0.010076589514811043","6.0559375","0.033065382672063715","0.22168499688418444","0.009305425927376642","0.6458895263915433","0.010085088731517016","1","","","",""
"DNN_family2023-June-13_00-13-55_AMits","finished","-","mohammadsaleh-refahi","2023-June-13_00-13-55_AM, family, its","2023-06-19T18:03:12.000Z","5","","0.6442814625850339","0.005752419037054779","7.3991921768707485","0.02998546380867517","0.34393580332777796","0.00901596997210577","0.6475994395763578","0.005796661671297073","1","","","",""
"DNN_family2023-June-12_21-54-57_PMits","finished","-","mohammadsaleh-refahi","2023-June-12_21-54-57_PM, family, its","2023-06-19T17:57:02.000Z","5","","0.6426020408163265","0.006824476267766429","7.355229591836735","0.01733969478265764","0.34613585908172656","0.0051766572216025","0.6459114556218639","0.006880184431998511","1","","","",""
"DNN_family2023-June-12_23-11-15_PMits","finished","-","mohammadsaleh-refahi","2023-June-12_23-11-15_PM, family, its","2023-06-19T17:58:24.000Z","5","","0.6403698979591835","0.009698654875155862","6.441156462585035","0.026918302394799382","0.3294759801048515","0.009864997343289886","0.6436679709120401","0.00977343628363681","1","","","",""
"DNN_family2023-June-13_05-27-34_AMits","finished","-","mohammadsaleh-refahi","2023-June-13_05-27-34_AM, family, its","2023-06-19T18:00:16.000Z","6","","0.6390093537414966","0.010768413009078544","6.400255102040816","0.03683808516315259","0.32593330373947643","0.011541375814807062","0.6423000568095674","0.01082401223234496","1","","","",""
"RF_6family_28s","finished","-","mohammadsaleh-refahi","28s, 6, family","2023-06-15T20:13:03.000Z","7","","0.6371031149256668","0.0004670496638108368","0.8977048382974167","0.0000737851150363622","0.4075724109951938","0.00009047210762017088","0.6371031149256668","0.0004670496638108368","1","0.925525058968082","0.0008526541586573733","0.8977048382974167","0.00007378511503630669"
"KNN_order2023-June-13_00-13-55_AMits","finished","-","mohammadsaleh-refahi","2023-June-13_00-13-55_AM, its, order","2023-06-19T18:05:21.000Z","5","","0.6365018240778273","0.007242204688711459","0.7811286763050038","0.0009917165533047463","0.28382205101384894","0.013504445027560224","0.6365018240778273","0.007242204688711459","2","","","",""
"DNN_family2023-May-18_18-05-26_PMits","finished","-","mohammadsaleh-refahi","2023-May-18_18-05-26_PM, family, its","2023-06-19T16:44:19.000Z","5","","0.635140306122449","0.007756324541503107","6.455484693877551","0.03622815745062249","0.3566974245692817","0.008878923930631645","0.6384113323213558","0.007817245611665236","1","","","",""
"KNN_order2023-June-13_10-01-42_AMits","finished","-","mohammadsaleh-refahi","2023-June-13_10-01-42_AM, its, order","2023-06-19T18:16:50.000Z","5","","0.6340697203080664","0.0064131606535454974","0.7791357023825609","0.0008932629034504813","0.27883841702579726","0.015755538788728467","0.6340697203080664","0.0064131606535454974","2","","","",""
"DNN_order2023-June-13_10-01-42_AMits","finished","-","mohammadsaleh-refahi","2023-June-13_10-01-42_AM, its, order","2023-06-19T18:16:42.000Z","6","","0.6338911290322581","0.005831075977926691","5.655342741935483","0.027894549567101936","0.1483569941931618","0.007077596664921069","0.6372314552087557","0.005861803171973315","1","","","",""
"KNN_order2023-June-12_21-54-57_PMits","finished","-","mohammadsaleh-refahi","2023-June-12_21-54-57_PM, its, order","2023-06-19T17:59:18.000Z","5","","0.6331576813944062","0.006988625719321701","0.7833018060622438","0.00122589766107502","0.2767673088613885","0.011221580328856217","0.6331576813944062","0.006988625719321701","2","","","",""
"KNN_order2023-June-13_10-00-57_AMits","finished","-","mohammadsaleh-refahi","2023-June-13_10-00-57_AM, its, order","2023-06-19T18:16:18.000Z","6","","0.6308269152817187","0.004030386029687866","0.7790118452461379","0.0012136223584876546","0.27874367855750043","0.011713368537858678","0.6308269152817187","0.004030386029687866","2","","","",""
"KNN_order2023-June-12_00-01-23_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_00-01-23_AM, dairydb, order","2023-06-18T19:12:09.000Z","5","","0.6296713793899633","0.003875456430505448","0.7918433905591779","0.0005840825996828253","0.3021819824471058","0.00812956165151265","0.6296713793899633","0.003875456430505448","2","","","",""
"KNN_order2023-May-30_14-40-56_PMdairydb","finished","-","mohammadsaleh-refahi","2023-May-30_14-40-56_PM, dairydb, order","2023-06-18T17:09:55.000Z","6","","0.6254758123008697","0.003349351159190125","0.7897073860439938","0.0007067959067709125","0.2871720562962029","0.007872030395109416","0.6254758123008697","0.003349351159190125","2","","","",""
"KNN_phylum2023-June-12_21-53-34_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_21-53-34_PM, dairydb, phylum","2023-06-18T19:44:18.000Z","6","","0.624055368499813","0.004223043181101189","0.7853376009754611","0.0008950620494704748","0.19130312698189184","0.013966981015721492","0.624055368499813","0.004223043181101189","2","","","",""
"RF_6genus_dairydb","finished","-","mohammadsaleh-refahi","6, dairydb, genus","2023-06-15T20:20:12.000Z","5","","0.6233720992550511","0.0011522589635028502","0.9996650409989818","0.00009378852028513184","0.3938356917932723","0.00042242586629442913","0.6233720992550511","0.0011522589635028502","1","0.9994957402254884","0.00011554442771999351","0.9996650409989818","0.00009378852028513184"
"DNN_family2023-June-12_21-53-37_PMits","finished","-","mohammadsaleh-refahi","2023-June-12_21-53-37_PM, family, its","2023-06-19T17:56:09.000Z","5","","0.6230017006802722","0.0057462485775566915","7.496981292517008","0.019464200271445974","0.32091609291605155","0.0079152986117063","0.6262101168523482","0.005792560010379347","1","","","",""
"DNN_family2023-June-12_17-13-59_PMits","finished","-","mohammadsaleh-refahi","2023-June-12_17-13-59_PM, family, its","2023-06-19T17:40:16.000Z","5","","0.6187287414965985","0.008259824553698104","6.063095238095238","0.016235095526015965","0.2982533764051064","0.009507416996236275","0.6219153363911859","0.008328021066335182","1","","","",""
"DNN_order2023-June-12_22-54-13_PMits","finished","-","mohammadsaleh-refahi","2023-June-12_22-54-13_PM, its, order","2023-06-19T17:42:30.000Z","5","","0.6178830645161291","0.005766305264620186","5.788366935483872","0.032249249047472624","0.2429108406130912","0.012172603291077458","0.6211390352655047","0.005796691145625493","1","","","",""
"KNN_order2023-June-08_18-43-57_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-08_18-43-57_PM, dairydb, order","2023-06-18T18:01:31.000Z","5","","0.6175358795236058","0.005027347330418602","0.7861422821169541","0.000767158997365009","0.2789162879466902","0.005487242287969384","0.6175358795236058","0.005027347330418602","2","","","",""
"KNN_order2023-March-31_14-46_PMits","finished","-","mohammadsaleh-refahi","2023-March-31_14-46_PM, its, order","2023-06-19T17:25:09.000Z","5","","0.6158289420348602","0.006553812701916885","0.7679007341350267","0.0012325049093790386","0.26571662680140906","0.006137379117377009","0.6158289420348602","0.006553812701916885","2","","","",""
"RF_3family_28s","finished","-","mohammadsaleh-refahi","28s, 3, family","2023-06-15T20:10:37.000Z","5","","0.6149602378805499","0.003201687721200608","0.9674158514918804","0.0005240238827091681","0.3501652547401084","0.0003506906013593103","0.6149602378805499","0.003201687721200608","1","0.978078571694308","0.0005866036640542749","0.9674158514918804","0.0005240238827091681"
"DNN_family2023-June-13_10-00-57_AMits","finished","-","mohammadsaleh-refahi","2023-June-13_10-00-57_AM, family, its","2023-06-19T18:16:46.000Z","5","","0.6136479591836735","0.009313165703278574","5.997512755102041","0.02641621186243844","0.2819129593444152","0.008616205396455976","0.6168081151827679","0.009365059712547946","1","","","",""
"KNN_order2023-June-06_14-55-31_PMits","finished","-","mohammadsaleh-refahi","2023-June-06_14-55-31_PM, its, order","2023-06-19T17:05:34.000Z","12","","0.6136197811106607","0.006926753178353449","0.7631221006170337","0.0010314708218834951","0.2620080141159079","0.009901385348295691","0.6136197811106607","0.006926753178353449","2","","","",""
"DNN_order2023-June-11_23-59-00_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-11_23-59-00_PM, dairydb, order","2023-06-18T18:52:38.000Z","6","","0.6094250000000001","0.005953255411957413","5.9331000000000005","0.015268001670159834","0.1819562469389393","0.006275554832865684","0.6105849582697017","0.005948867636842798","1","","","",""
"KNN_order2023-May-13_13-02-00_PMits","finished","-","mohammadsaleh-refahi","2023-May-13_13-02-00_PM, its, order","2023-06-19T16:46:32.000Z","5","","0.6091811917308473","0.007362471960744963","0.7600752150610277","0.000807721331979929","0.2527486859206179","0.01249193421920112","0.6091811917308473","0.007362471960744963","2","","","",""
"DNN_family2023-June-12_21-53-34_PMits","finished","-","mohammadsaleh-refahi","2023-June-12_21-53-34_PM, family, its","2023-06-19T17:43:35.000Z","136","","0.6076955782312925","0.00817510390857271","7.408333333333333","0.023435280044339847","0.30976008054447557","0.007525908753396558","0.6108251498329506","0.008226853395924404","1","","","",""
"KNN_order2023-June-12_17-13-59_PMits","finished","-","mohammadsaleh-refahi","2023-June-12_17-13-59_PM, its, order","2023-06-19T17:40:52.000Z","6","","0.6064856100526954","0.006225927023070554","0.7635297031932622","0.0009056667160101588","0.2481821381183691","0.0067381221137526376","0.6064856100526954","0.006225927023070554","2","","","",""
"DNN_order2023-May-18_15-44-40_PMdairydb","finished","-","mohammadsaleh-refahi","2023-May-18_15-44-40_PM, dairydb, order","2023-06-18T16:19:06.000Z","5","","0.6040874999999999","0.0068716014327084105","5.773275","0.02524856431561996","0.2557508785313407","0.008821183172220195","0.6052373344058186","0.006874306784925954","1","","","",""
"DNN_order2023-June-12_21-53-34_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_21-53-34_PM, dairydb, order","2023-06-18T19:49:27.000Z","6","","0.603025","0.006135144660071185","6.891337500000001","0.012326426134529094","0.2395687069031959","0.009328886836536876","0.6041728510245287","0.006139058968623981","1","","","",""
"DNN_family2023-May-18_15-44-40_PMits","finished","-","mohammadsaleh-refahi","2023-May-18_15-44-40_PM, family, its","2023-06-19T16:44:23.000Z","5","","0.6027848639455782","0.0071872921905665535","6.287181122448979","0.04143417562355561","0.3214400902028195","0.008099390738643865","0.6058891564966581","0.007236054129923254","1","","","",""
"DNN_family2023-March-31_14-46_PMits","finished","-","mohammadsaleh-refahi","2023-March-31_14-46_PM, family, its","2023-06-19T17:22:41.000Z","6","","0.6023809523809524","0.009837060916815663","6.101190476190476","0.0252661583370939","0.27836466865028114","0.007789146486775319","0.605483105090393","0.009892478981825504","1","","","",""
"DNN_family2023-May-13_13-02-00_PMits","finished","-","mohammadsaleh-refahi","2023-May-13_13-02-00_PM, family, its","2023-06-19T16:45:44.000Z","6","","0.6019132653061224","0.007436952518396659","6.460671768707483","0.027338137819605663","0.3326312237212389","0.01037259118083496","0.6050130104869366","0.007481735201597423","1","","","",""
"KNN_family2023-May-18_15-44-40_PMits","finished","-","mohammadsaleh-refahi","2023-May-18_15-44-40_PM, family, its","2023-06-19T16:44:30.000Z","6","","0.5998634698041623","0.009670753921546944","0.7625162936573662","0.0010118074662518227","0.30913740031959364","0.00866198650869027","0.5998634698041623","0.009670753921546944","2","","","",""
"DNN_family2023-June-17_21-00-07_PMits","finished","-","mohammadsaleh-refahi","2023-June-17_21-00-07_PM, family, its","2023-06-19T18:53:23.000Z","5","","0.5977465986394559","0.008530886702340982","5.5620110544217685","0.03045358336496717","0.25049730100140455","0.011321882582896372","0.6008250813326684","0.00859437764856671","1","","","",""
"KNN_family2023-May-30_14-40-56_PMits","finished","-","mohammadsaleh-refahi","2023-May-30_14-40-56_PM, family, its","2023-06-19T17:01:28.000Z","5","","0.5958248758318216","0.005721299756003959","0.7633876355661853","0.0009018464807642592","0.3069111869953247","0.007353262846785714","0.5958248758318216","0.005721299756003959","2","","","",""
"DNN_family2023-June-11_23-59-00_PMits","finished","-","mohammadsaleh-refahi","2023-June-11_23-59-00_PM, family, its","2023-06-19T17:23:42.000Z","5","","0.5928571428571429","0.007814806279515666","6.018048469387756","0.02622052627443654","0.25417553456796893","0.007057383407587248","0.5959105011845982","0.007880598731201753","1","","","",""
"KNN_family2023-June-12_00-01-23_AMits","finished","-","mohammadsaleh-refahi","2023-June-12_00-01-23_AM, family, its","2023-06-19T17:37:59.000Z","5","","0.5893716332111288","0.005301672210229161","0.7538171584774266","0.0013061972517344517","0.32169792194262475","0.014523716939072085","0.5893716332111288","0.005301672210229161","2","","","",""
"KNN_family2023-June-08_18-43-57_PMits","finished","-","mohammadsaleh-refahi","2023-June-08_18-43-57_PM, family, its","2023-06-19T17:20:34.000Z","5","","0.5884954780680363","0.006474012410417114","0.7587982677150868","0.000944437858854244","0.30348198996326325","0.009858727634647057","0.5884954780680363","0.006474012410417114","2","","","",""
"DNN_order2023-May-13_13-02-00_PMdairydb","finished","-","mohammadsaleh-refahi","2023-May-13_13-02-00_PM, dairydb, order","2023-06-18T16:18:58.000Z","5","","0.5884375000000001","0.0044392602142699295","5.764025","0.02544981581465768","0.25304440684298934","0.008302086246578945","0.5895576312298988","0.0044437703185441855","1","","","",""
"DNN_order2023-May-30_14-40-56_PMdairydb","finished","-","mohammadsaleh-refahi","2023-May-30_14-40-56_PM, dairydb, order","2023-06-18T17:09:48.000Z","6","","0.5826","0.008440564258389368","5.2274125","0.05073811591151156","0.12644423351344328","0.004606879574754429","0.5837087810561636","0.008438320975343815","1","","","",""
"DNN_family2023-June-17_20-07-31_PMits","finished","-","mohammadsaleh-refahi","2023-June-17_20-07-31_PM, family, its","2023-06-19T18:51:53.000Z","5","","0.5815688775510205","0.006858330583702174","5.335246598639456","0.037436580607267705","0.22394096453075785","0.00886586119907959","0.5845640048370332","0.006913414887846809","1","","","",""
"KNN_order2023-June-11_23-59-00_PMits","finished","-","mohammadsaleh-refahi","2023-June-11_23-59-00_PM, its, order","2023-06-19T17:24:27.000Z","137","","0.5784556141062019","0.0078545248431411","0.7417556186100978","0.0010583292811043117","0.2218281785729602","0.013038027575533288","0.5784556141062019","0.0078545248431411","2","","","",""
"KNN_order2023-June-13_00-13-55_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_00-13-55_AM, dairydb, order","2023-06-18T20:34:57.000Z","5","","0.5781609963822448","0.004606722476664697","0.7622900160044377","0.0006410711399318811","0.24160509880520653","0.0058345663248195465","0.5781609963822448","0.004606722476664697","2","","","",""
"DNN_family2023-June-06_14-55-31_PMits","finished","-","mohammadsaleh-refahi","2023-June-06_14-55-31_PM, family, its","2023-06-19T17:04:18.000Z","5","","0.5764243197278912","0.00869379225875836","5.833588435374149","0.021898900177481462","0.2927482613990994","0.005977758799922835","0.5793928911320447","0.008749650050384685","1","","","",""
"KNN_order2023-June-13_10-00-57_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_10-00-57_AM, dairydb, order","2023-06-18T21:06:06.000Z","5","","0.5754433146192197","0.005523236389906063","0.7569813193939167","0.0006086217914726758","0.24028901667239583","0.006803600066827699","0.5754433146192197","0.005523236389906063","2","","","",""
"KNN_order2023-May-18_15-44-40_PMdairydb","finished","-","mohammadsaleh-refahi","2023-May-18_15-44-40_PM, dairydb, order","2023-06-18T16:19:13.000Z","6","","0.5739279561000522","0.0074651371148034594","0.7563871354222129","0.0005480765696529467","0.2462413676617199","0.007931576478291793","0.5739279561000522","0.0074651371148034594","2","","","",""
"KNN_order2023-June-13_10-01-42_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_10-01-42_AM, dairydb, order","2023-06-18T21:06:45.000Z","6","","0.5731264501451243","0.00470338101893889","0.7560990888410564","0.000857935324133397","0.24281129829234752","0.005268677806315592","0.5731264501451243","0.00470338101893889","2","","","",""
"KNN_genus2023-May-31_09-28-13_AMdairydb","finished","-","mohammadsaleh-refahi","2023-May-31_09-28-13_AM, dairydb, genus","2023-06-18T17:10:26.000Z","5","","0.5727664750245549","0.0014068002686962995","0.7788436902266794","0.0005159364861288443","0.3266262760168812","0.002643496629040172","0.5727664750245549","0.0014068002686962995","2","","","",""
"DNN_order2023-June-16_17-01-25_PMits","finished","-","mohammadsaleh-refahi","2023-June-16_17-01-25_PM, its, order","2023-06-19T18:48:01.000Z","6","","0.5716129032258065","0.005624819340375554","4.982036290322581","0.028658045555341436","0.08700930963616814","0.003738773658011252","0.5746250506688286","0.005654459653073107","1","","","",""
"NBC_6order_28s","finished","-","mohammadsaleh-refahi","28s, 6, order","2023-06-15T19:46:21.000Z","5065","","0.5708358134797953","0.008013736851962749","0.5861835889797352","0.03336908746329931","0.3087061303740902","0.0140483720211276","0.5708358134797953","0.008013736851962749","","","","",""
"KNN_order2023-June-12_21-54-57_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_21-54-57_PM, dairydb, order","2023-06-18T20:11:12.000Z","5","","0.5683049003454623","0.004455594117048554","0.7551069280721261","0.0006598158502566539","0.23593646442446725","0.009954367726059584","0.5683049003454623","0.004455594117048554","2","","","",""
"DNN_order2023-June-06_14-55-31_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-06_14-55-31_PM, dairydb, order","2023-06-18T17:46:25.000Z","5","","0.5643875","0.0064433711091322335","5.2514875","0.017156763425832975","0.21408684414511692","0.007542342511673962","0.5654617876956166","0.006447587828162754","1","","","",""
"KNN_family2023-June-13_10-01-42_AMits","finished","-","mohammadsaleh-refahi","2023-June-13_10-01-42_AM, family, its","2023-06-19T18:18:20.000Z","5","","0.5564222028594757","0.007653540601460452","0.73413249608405","0.0006386310002834423","0.26931307289695483","0.007117710859893674","0.5564222028594757","0.007653540601460452","2","","","",""
"KNN_3family_28s","finished","-","mohammadsaleh-refahi","28s, 3, family","2023-06-15T20:10:44.000Z","5","","0.5552146863554712","0.0014878157851433982","0.686692741253941","0.0036939780534842592","0.2532251146029072","0.0013800663235916666","0.5552146863554712","0.0014878157851433982","2","0.4491021121237164","0.005927746085572894","0.686692741253941","0.0036939780534842592"
"KNN_order2023-June-12_22-54-13_PMits","finished","-","mohammadsaleh-refahi","2023-June-12_22-54-13_PM, its, order","2023-06-19T17:42:37.000Z","6","","0.5512971220105392","0.0074657454069685025","0.7193645002927533","0.0006268712805863655","0.19539507372378437","0.00845389756455405","0.5512971220105392","0.0074657454069685025","2","","","",""
"KNN_family2023-June-13_00-13-55_AMits","finished","-","mohammadsaleh-refahi","2023-June-13_00-13-55_AM, family, its","2023-06-19T18:03:19.000Z","6","","0.5497128422502435","0.008168286088362387","0.7280639892416247","0.000519899300136652","0.26243939714396936","0.011057924771819156","0.5497128422502435","0.008168286088362387","2","","","",""
"KNN_family2023-June-13_10-00-57_AMits","finished","-","mohammadsaleh-refahi","2023-June-13_10-00-57_AM, family, its","2023-06-19T18:16:53.000Z","5","","0.5480888466927152","0.007328037659241441","0.7292938367633676","0.0011199625250447578","0.257953277088289","0.009262245954269851","0.5480888466927152","0.007328037659241441","2","","","",""
"KNN_6family_28s","finished","-","mohammadsaleh-refahi","28s, 6, family","2023-06-15T20:13:12.000Z","5","","0.5466761279839782","0.0021989136371035056","0.6646926137088042","0.0009433866717495354","0.27695959138586773","0.0007270085154607586","0.5466761279839782","0.0021989136371035056","2","0.463208079863456","0.0007797101730642186","0.6646926137088042","0.0009433866717495354"
"KNN_family2023-June-12_21-54-57_PMits","finished","-","mohammadsaleh-refahi","2023-June-12_21-54-57_PM, family, its","2023-06-19T17:57:09.000Z","5","","0.5463794084498295","0.008184474640193229","0.7298470299308204","0.0006973756109164627","0.25967213068459793","0.007644999774800048","0.5463794084498295","0.008184474640193229","2","","","",""
"KNN_order2023-June-12_21-53-37_PMits","finished","-","mohammadsaleh-refahi","2023-June-12_21-53-37_PM, its, order","2023-06-19T17:56:09.000Z","5","","0.5459464937170653","0.008301304757328123","0.7215443858937982","0.0013750332130832014","0.1967536836271121","0.01030499564559902","0.5459464937170653","0.008301304757328123","2","","","",""
"KNN_genus2023-June-13_05-27-10_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_05-27-10_AM, dairydb, genus","2023-06-18T20:50:53.000Z","6","","0.5433436751712162","0.003691635398867005","0.7614987698103008","0.0007188927489543089","0.3007504136246137","0.007125619419840956","0.5433436751712162","0.003691635398867005","2","","","",""
"KNN_6genus_dairydb","finished","-","mohammadsaleh-refahi","6, dairydb, genus","2023-06-15T20:20:19.000Z","5","","0.5430757275309502","0.0014872179645211148","0.7135564606892116","0.0023447130071279076","0.25944707670799577","0.0005433278675526787","0.5430757275309502","0.0014872179645211148","2","0.5072619920443713","0.0011591074400041923","0.7135564606892115","0.002344713007127852"
"DNN_order2023-June-13_10-01-42_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_10-01-42_AM, dairydb, order","2023-06-18T21:06:38.000Z","5","","0.5421750000000001","0.00410761487970819","4.8190625","0.02680393219753397","0.09751744952572798","0.004211659696127862","0.5432070277060068","0.00410661210473304","1","","","",""
"KNN_genus2023-June-05_17-50-22_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-05_17-50-22_PM, dairydb, genus","2023-06-18T17:28:33.000Z","5","","0.5382925181879766","0.0056519057997658365","0.7573839861089776","0.0006636083984987444","0.2948641780518279","0.006164505389855098","0.5382925181879766","0.0056519057997658365","2","","","",""
"KNN_genus2023-June-12_00-04-43_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_00-04-43_AM, dairydb, genus","2023-06-18T19:21:06.000Z","6","","0.5293425037616802","0.003808048397429259","0.7526439447413863","0.0010200432136321538","0.2865754830542467","0.006302259922043949","0.5293425037616802","0.003808048397429259","2","","","",""
"KNN_family2023-June-06_14-55-31_PMits","finished","-","mohammadsaleh-refahi","2023-June-06_14-55-31_PM, family, its","2023-06-19T17:04:25.000Z","5","","0.5279173128526622","0.010205017712554358","0.7123229136178557","0.0006245843965530516","0.2416478416088133","0.00975305232841924","0.5279173128526622","0.010205017712554358","2","","","",""
"KNN_family2023-March-31_14-46_PMits","finished","-","mohammadsaleh-refahi","2023-March-31_14-46_PM, family, its","2023-06-19T17:22:49.000Z","5","","0.5227464914155446","0.008688360296583139","0.7083674625417464","0.0006413090353735862","0.24147039544488452","0.007341986253337363","0.5227464914155446","0.008688360296583139","2","","","",""
"KNN_family2023-May-13_13-02-00_PMits","finished","-","mohammadsaleh-refahi","2023-May-13_13-02-00_PM, family, its","2023-06-19T16:45:52.000Z","6","","0.5219984592003186","0.008815692027307045","0.7090132511201981","0.0006392192339440287","0.235348048636599","0.01101057079946415","0.5219984592003186","0.008815692027307045","2","","","",""
"DNN_family2023-May-30_14-40-56_PMits","finished","-","mohammadsaleh-refahi","2023-May-30_14-40-56_PM, family, its","2023-06-19T17:01:20.000Z","6","","0.5215348639455782","0.008296837382819083","4.781526360544218","0.052005099684090034","0.1504810725043198","0.006753852191274232","0.5242207225227101","0.008346905744299617","1","","","",""
"KNN_order2023-March-31_14-46_PMdairydb","finished","-","mohammadsaleh-refahi","2023-March-31_14-46_PM, dairydb, order","2023-06-18T18:44:23.000Z","5","","0.5165313987398716","0.004156787035854305","0.7165433775061829","0.0007253878062689309","0.19376842683347553","0.005019163930529857","0.5165313987398716","0.004156787035854305","2","","","",""
"KNN_family2023-June-12_17-13-59_PMits","finished","-","mohammadsaleh-refahi","2023-June-12_17-13-59_PM, family, its","2023-06-19T17:40:23.000Z","5","","0.5118274733625235","0.007879483558120164","0.7059243921492551","0.000771798245048207","0.2271080781420214","0.008408748914830925","0.5118274733625235","0.007879483558120164","2","","","",""
"KNN_order2023-June-12_17-13-59_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_17-13-59_PM, dairydb, order","2023-06-18T19:24:09.000Z","6","","0.5117472954675788","0.004786407161112911","0.7163958758580066","0.0009713350834990674","0.1864607229631252","0.005836900865923972","0.5117472954675788","0.004786407161112911","2","","","",""
